Date,Open,High,Low,Close,Volume
2020-07-29,10912.95,11304.40,10856.14,11100.47,24617249714
2020-07-30,11099.83,11169.36,10895.46,11111.21,22857247900
2020-07-31,11110.21,11415.86,10987.05,11323.47,23160469766
2020-08-01,11322.57,11794.78,11239.68,11759.59,26075670302
2020-08-02,11758.76,12034.14,11018.13,11053.61,27410067336
2020-08-03,11043.77,11453.08,11012.42,11246.35,20271713443
2020-08-04,11246.20,11385.38,11094.15,11205.89,21250197042
2020-08-05,11203.82,11786.62,11158.29,11747.02,24411254471
2020-08-06,11749.87,11902.34,11598.71,11779.77,23400740340
2020-08-07,11778.89,11898.04,11408.59,11601.47,23132312867
2020-08-08,11604.55,11800.06,11558.43,11754.05,17572057837
2020-08-09,11737.33,11806.06,11548.78,11675.74,17489608833
2020-08-10,11662.26,12045.14,11662.26,11878.11,26114112569
2020-08-11,11881.65,11932.71,11195.71,11410.53,27039782639
2020-08-12,11404.60,11748.40,11249.61,11584.93,25064548486
2020-08-13,11588.41,11796.40,11216.87,11784.14,27522199497
2020-08-14,11772.66,12150.99,11685.46,11768.87,24237958589
2020-08-15,11768.70,11963.20,11768.70,11865.70,23354924400
2020-08-16,11866.69,11934.90,11737.19,11892.80,20583375490
2020-08-17,11895.66,12359.06,11806.70,12254.40,28227687026
2020-08-18,12251.90,12335.71,11954.53,11991.23,26043227671
2020-08-19,11990.88,12028.92,11687.33,11758.28,24502851117
2020-08-20,11761.50,11900.41,11710.06,11878.37,20175242944
2020-08-21,11878.03,11899.26,11564.98,11592.49,23762425998
2020-08-22,11585.48,11689.41,11448.81,11681.83,20224191305
2020-08-23,11679.70,11713.43,11559.92,11664.85,18482062657
2020-08-24,11663.69,11807.63,11623.25,11774.60,20681511754
2020-08-25,11773.59,11778.30,11189.85,11366.13,26301509931
2020-08-26,11366.89,11530.05,11296.99,11488.36,22466660957
2020-08-27,11485.61,11570.79,11185.94,11323.40,23240415075
2020-08-28,11325.30,11545.62,11316.42,11542.50,19807127587
2020-08-29,11541.05,11585.64,11466.29,11506.87,17485597759
2020-08-30,11508.71,11715.26,11492.38,11711.51,19760127944
2020-08-31,11713.31,11768.88,11598.32,11680.82,22285928250
2020-09-01,11679.32,12067.08,11601.13,11970.48,27311555343
2020-09-02,11964.82,11964.82,11290.79,11414.03,28037405298
2020-09-03,11407.19,11443.02,10182.46,10245.30,31927261554
2020-09-04,10230.37,10663.92,10207.94,10511.81,29965130373
2020-09-05,10512.53,10581.57,9946.68,10169.57,44916565291
2020-09-06,10167.22,10353.93,10056.89,10280.35,37071460174
2020-09-07,10281.00,10399.15,9916.49,10369.56,33703098409
2020-09-08,10369.31,10414.78,9945.11,10131.52,33430927462
2020-09-09,10134.15,10350.54,10017.25,10242.35,24128292754
2020-09-10,10242.33,10503.91,10238.14,10363.14,54406443210
2020-09-11,10369.03,10434.92,10140.84,10400.92,45201121774
2020-09-12,10409.86,10578.84,10292.39,10442.17,36750077323
2020-09-13,10452.40,10577.21,10224.33,10323.76,36506852789
2020-09-14,10328.73,10800.01,10266.01,10680.84,35453581939
2020-09-15,10677.75,10938.63,10656.46,10796.95,32509451925
2020-09-16,10797.76,11100.12,10704.88,10974.91,30769986454
2020-09-17,10973.25,11037.42,10774.63,10948.99,38151810523
2020-09-18,10951.82,11034.91,10829.66,10944.59,26341903912
2020-09-19,10933.75,11134.09,10909.62,11094.35,22764204007
2020-09-20,11095.87,11095.87,10814.48,10938.27,24699523787
2020-09-21,10934.93,10988.30,10380.26,10462.26,28884999243
2020-09-22,10459.62,10568.08,10382.73,10538.46,23621787803
2020-09-23,10539.46,10637.85,10185.77,10225.86,22986733996
2020-09-24,10227.48,10765.79,10215.21,10745.55,23017536741
2020-09-25,10747.47,10757.55,10594.05,10702.29,21232549821
2020-09-26,10702.24,10778.50,10682.08,10754.44,18105012128
2020-09-27,10752.94,10804.73,10643.46,10774.43,18016880214
2020-09-28,10771.64,10949.12,10716.68,10721.33,22720365388
2020-09-29,10712.46,10858.94,10665.34,10848.83,20459870041
2020-09-30,10845.41,10856.53,10689.67,10787.62,20759622009
2020-10-01,10785.01,10915.84,10493.55,10623.33,27178227815
2020-10-02,10624.39,10662.81,10440.31,10585.16,23127839259
2020-10-03,10583.81,10614.09,10527.98,10565.49,17094010304
2020-10-04,10567.92,10700.79,10531.34,10684.43,17546792791
2020-10-05,10688.03,10804.00,10646.44,10804.00,19385191766
2020-10-06,10799.78,10803.46,10565.20,10621.66,22264958686
2020-10-07,10619.80,10687.27,10591.96,10679.14,17634388529
2020-10-08,10677.63,10939.80,10569.82,10923.63,21962121001
2020-10-09,10925.44,11105.85,10862.97,11079.47,22593173917
2020-10-10,11059.14,11442.21,11056.94,11296.36,22877978587
2020-10-11,11296.08,11428.81,11288.63,11384.18,19968627059
2020-10-12,11392.64,11698.47,11240.69,11555.36,26163972641
2020-10-13,11548.72,11548.98,11321.22,11425.90,24241420250
2020-10-14,11429.05,11539.98,11307.83,11429.51,24103426719
2020-10-15,11426.60,11569.91,11303.60,11495.35,24487233057
2020-10-16,11502.83,11540.06,11223.01,11322.12,25635480771
2020-10-17,11322.12,11386.26,11285.35,11358.10,19130430173
2020-10-18,11355.98,11483.36,11347.58,11483.36,18283314340
2020-10-19,11495.04,11799.09,11408.29,11742.04,23860769927
2020-10-20,11745.97,11999.92,11681.48,11916.33,30915821592
2020-10-21,11913.08,13184.57,11900.93,12823.69,43414712626
2020-10-22,12801.64,13161.59,12717.09,12965.89,34729759598
2020-10-23,12971.55,13015.96,12752.65,12931.54,28974975002
2020-10-24,12931.57,13145.07,12885.75,13108.06,24542317939
2020-10-25,13108.06,13329.18,12910.06,13031.17,24406920575
2020-10-26,13031.20,13225.30,12822.38,13075.25,29461458313
2020-10-27,13075.24,13759.67,13060.84,13654.22,33749878155
2020-10-28,13654.21,13837.70,12932.25,13271.29,35867318894
2020-10-29,13271.30,13612.05,12980.06,13437.88,56499499598
2020-10-30,13437.87,13651.52,13136.20,13546.52,30581485200
2020-10-31,13546.53,14028.21,13457.53,13781.00,30306464718
2020-11-01,13781.00,13862.03,13628.38,13737.11,24453857900
2020-11-02,13737.03,13808.32,13243.16,13550.49,30771455467
2020-11-03,13550.45,13984.98,13325.44,13950.30,29869951617
2020-11-04,13950.49,14218.77,13580.47,14133.71,35116364961
2020-11-05,14133.73,15706.40,14102.09,15579.85,40856321438
2020-11-06,15579.73,15903.44,15226.84,15565.88,39837841971
2020-11-07,15565.88,15737.10,14423.20,14833.75,35024953705
2020-11-08,14833.75,15637.32,14744.11,15479.57,26632075028
2020-11-09,15479.60,15785.14,14865.53,15332.32,34149115565
2020-11-10,15332.35,15450.33,15124.96,15290.90,25574938143
2020-11-11,15290.91,15916.26,15290.01,15701.34,29772374934
2020-11-12,15701.30,16305.00,15534.77,16276.34,34175758344
2020-11-13,16276.44,16463.18,15992.15,16317.81,31599492172
2020-11-14,16317.81,16317.81,15749.19,16068.14,27481710135
2020-11-15,16068.14,16123.11,15793.53,15955.59,23653867582
2020-11-16,15955.58,16816.18,15880.71,16716.11,31526766675
2020-11-17,16685.69,17782.92,16564.54,17645.41,39006849169
2020-11-18,17645.19,18393.95,17352.91,17804.01,49064800277
2020-11-19,17803.86,18119.55,17382.55,17817.09,36985055355
2020-11-20,17817.08,18773.23,17765.79,18621.31,36992873939
2020-11-21,18621.32,18936.62,18444.36,18642.23,39650210707
2020-11-22,18642.23,18688.97,17671.38,18370.00,41280434225
2020-11-23,18370.02,18711.43,18000.80,18364.12,42741112307
2020-11-24,18365.02,19348.27,18128.66,19107.46,51469565008
2020-11-25,19104.41,19390.96,18581.15,18732.12,43710357371
2020-11-26,18729.84,18866.29,16351.04,17150.62,61396835736
2020-11-27,17153.91,17445.02,16526.42,17108.40,38886494645
2020-11-28,17112.93,17853.94,16910.65,17717.41,32601040733
2020-11-29,17719.63,18283.63,17559.12,18177.48,31133957704
2020-11-30,18178.32,19749.26,18178.32,19625.84,47728480399
2020-12-01,19633.77,19845.97,18321.92,18803.00,49633658712
2020-12-02,18801.74,19308.33,18347.72,19201.09,37387697138
2020-12-03,19205.93,19566.19,18925.79,19445.40,31930317405
2020-12-04,19446.97,19511.40,18697.19,18699.77,33872388057
2020-12-05,18698.38,19160.45,18590.19,19154.23,27242455063
2020-12-06,19154.18,19390.50,18897.89,19345.12,25293775714
2020-12-07,19343.13,19411.83,18931.14,19191.63,26896357742
2020-12-08,19191.53,19283.48,18269.95,18321.14,31692288756
2020-12-09,18320.88,18626.29,17935.55,18553.92,34420373071
2020-12-10,18553.30,18553.30,17957.06,18264.99,25547132265
2020-12-11,18263.93,18268.45,17619.53,18058.90,27919640985
2020-12-12,18051.32,18919.55,18046.04,18803.66,21752580802
2020-12-13,18806.77,19381.54,18734.33,19142.38,25450468637
2020-12-14,19144.49,19305.10,19012.71,19246.64,22473997681
2020-12-15,19246.92,19525.01,19079.84,19417.08,26741982541
2020-12-16,19418.82,21458.91,19298.32,21310.60,44409011479
2020-12-17,22674.05,23586.91,21237.53,22885.93,67490234368
